Time;c/kWh
2024-05-05 04:00;4,11
2024-05-05 05:00;4,23
2024-05-05 06:00;4,19
2024-05-05 07:00;4,47
2024-05-05 08:00;4,87
2024-05-05 09:00;5,02
2024-05-05 10:00;3,77
2024-05-05 11:00;1,75
2024-05-05 12:00;1,05
2024-05-05 13:00;1
2024-05-05 14:00;0,84
2024-05-05 15:00;0,83
2024-05-05 16:00;1,12
2024-05-05 17:00;1,2
2024-05-05 18:00;4,56
2024-05-05 19:00;5,27
2024-05-05 20:00;5,36
2024-05-05 21:00;4,89
2024-05-05 22:00;4,69
2024-05-05 23:00;4,31
2024-05-06 00:00;3,58
2024-05-06 01:00;3,93
2024-05-06 02:00;3,78
2024-05-06 03:00;3,71
2024-05-06 04:00;3,68
2024-05-06 05:00;4,05
2024-05-06 06:00;4,89
2024-05-06 07:00;11,07
2024-05-06 08:00;16,74
2024-05-06 09:00;13,05
2024-05-06 10:00;11,21
2024-05-06 11:00;9,51
2024-05-06 12:00;8,56
2024-05-06 13:00;8,55
2024-05-06 14:00;8,14
2024-05-06 15:00;7,96
2024-05-06 16:00;6,61
2024-05-06 17:00;6,6
2024-05-06 18:00;6,79
2024-05-06 19:00;9,01
2024-05-06 20:00;9,27
2024-05-06 21:00;9,2
2024-05-06 22:00;8,04
2024-05-06 23:00;6,61
2024-05-07 00:00;4,95
2024-05-07 01:00;4,99
2024-05-07 02:00;4,94
2024-05-07 03:00;4,91
2024-05-07 04:00;4,9
2024-05-07 05:00;4,95
2024-05-07 06:00;6,88
2024-05-07 07:00;14,76
2024-05-07 08:00;26,51
2024-05-07 09:00;14,56
2024-05-07 10:00;11,97
2024-05-07 11:00;10,83
2024-05-07 12:00;9,26
2024-05-07 13:00;7,45
2024-05-07 14:00;6,42
2024-05-07 15:00;5,56
2024-05-07 16:00;5,1
2024-05-07 17:00;5
2024-05-07 18:00;4,97
2024-05-07 19:00;7,01
2024-05-07 20:00;16,79
2024-05-07 21:00;14,85
2024-05-07 22:00;12,98
2024-05-07 23:00;4,67
2024-05-08 00:00;3,69
2024-05-08 01:00;3,62
2024-05-08 02:00;4,24
2024-05-08 03:00;4,81
2024-05-08 04:00;6,54
2024-05-08 05:00;7,07
2024-05-08 06:00;11,7
2024-05-08 07:00;28,24
2024-05-08 08:00;37,61
2024-05-08 09:00;31,59
2024-05-08 10:00;20,32
2024-05-08 11:00;19,19
2024-05-08 12:00;19,08
2024-05-08 13:00;11,96
2024-05-08 14:00;11,35
2024-05-08 15:00;8,82
2024-05-08 16:00;9,09
2024-05-08 17:00;15,75
2024-05-08 18:00;18,42
2024-05-08 19:00;28,46
2024-05-08 20:00;23,86
2024-05-08 21:00;22,9
2024-05-08 22:00;24,15
2024-05-08 23:00;29,4
2024-05-09 00:00;21,42
2024-05-09 01:00;11,68
2024-05-09 02:00;7,17
2024-05-09 03:00;4,3
2024-05-09 04:00;3,8
2024-05-09 05:00;3,78
2024-05-09 06:00;3,78
2024-05-09 07:00;5,33
2024-05-09 08:00;14,76
2024-05-09 09:00;11,18
2024-05-09 10:00;5,8
2024-05-09 11:00;3,07
2024-05-09 12:00;3,07
2024-05-09 13:00;1,28
2024-05-09 14:00;0,64
2024-05-09 15:00;0,59
2024-05-09 16:00;0,59
2024-05-09 17:00;0,97
2024-05-09 18:00;3,07
2024-05-09 19:00;3,06
2024-05-09 20:00;1,76
2024-05-09 21:00;1,17
2024-05-09 22:00;0,92
2024-05-09 23:00;0,75
2024-05-10 00:00;0,59
2024-05-10 01:00;0,98
2024-05-10 02:00;0,63
2024-05-10 03:00;0,58
2024-05-10 04:00;0,57
2024-05-10 05:00;0,52
2024-05-10 06:00;0,57
2024-05-10 07:00;0,64
2024-05-10 08:00;0,94
2024-05-10 09:00;1,11
2024-05-10 10:00;1,11
2024-05-10 11:00;1,07
2024-05-10 12:00;0,83
2024-05-10 13:00;0,63
2024-05-10 14:00;0,59
2024-05-10 15:00;0,59
2024-05-10 16:00;0,65
2024-05-10 17:00;0,78
2024-05-10 18:00;1,2
2024-05-10 19:00;2,5
2024-05-10 20:00;3,73
2024-05-10 21:00;3,73
2024-05-10 22:00;3,66
2024-05-10 23:00;2,73
2024-05-11 00:00;0,78
2024-05-11 01:00;0,59
2024-05-11 02:00;0,59
2024-05-11 03:00;0,59
2024-05-11 04:00;0,59
2024-05-11 05:00;0,67
2024-05-11 06:00;1,42
2024-05-11 07:00;3,71
2024-05-11 08:00;4,39
2024-05-11 09:00;4,8
2024-05-11 10:00;1,45
2024-05-11 11:00;0,69
2024-05-11 12:00;0,59
2024-05-11 13:00;0,52
2024-05-11 14:00;0,48
2024-05-11 15:00;0,48
2024-05-11 16:00;0,58
2024-05-11 17:00;0,96
2024-05-11 18:00;4,42
2024-05-11 19:00;4,96
2024-05-11 20:00;5,19
2024-05-11 21:00;4,74
2024-05-11 22:00;4,62
2024-05-11 23:00;4,1
2024-05-12 00:00;3,72
2024-05-12 01:00;3,61
2024-05-12 02:00;2,98
2024-05-12 03:00;2,35
2024-05-12 04:00;1,71
2024-05-12 05:00;1,2
2024-05-12 06:00;1,1
2024-05-12 07:00;1,11
2024-05-12 08:00;1,15
2024-05-12 09:00;0,77
2024-05-12 10:00;0,44
2024-05-12 11:00;0,27
2024-05-12 12:00;0,09
2024-05-12 13:00;-0,03
2024-05-12 14:00;-0,18
2024-05-12 15:00;-0,04
2024-05-12 16:00;0,33
2024-05-12 17:00;0,62
2024-05-12 18:00;1,88
2024-05-12 19:00;12,07
2024-05-12 20:00;12,07
2024-05-12 21:00;5,94
2024-05-12 22:00;11,04
2024-05-12 23:00;6,17
2024-05-13 00:00;4,06
2024-05-13 01:00;3,84
2024-05-13 02:00;3,72
2024-05-13 03:00;3,69
2024-05-13 04:00;3,58
2024-05-13 05:00;3,86
2024-05-13 06:00;12,03
2024-05-13 07:00;31,59
2024-05-13 08:00;49,94
2024-05-13 09:00;26,48
2024-05-13 10:00;22,58
2024-05-13 11:00;19,19
2024-05-13 12:00;6,18
2024-05-13 13:00;6,79
2024-05-13 14:00;6,79
2024-05-13 15:00;8,71
2024-05-13 16:00;16,72
