year,avg_price_year_eur_kwh,fixed_price_year_eur_kwh,continuous_price_year_eur_kwh,sparse_price_year_eur_kwh,fixed_savings_pct,continuous_savings_pct,sparse_savings_pct
2013,0.041157126712328754,0.04491152054794519,0.03749754403131114,0.03681213894324852,-8.495299593552977,8.452306862549937,9.923118345880471
2014,0.03602161616438355,0.04038327788649705,0.03175872602739725,0.030917512720156543,-11.208289356547949,11.16617910204591,13.27944381622712
2015,0.029659279269406383,0.03570919960861056,0.023843367906066525,0.023003046966731885,-18.690616821428016,18.91046700951463,21.447091105966322
2016,0.032470980502283094,0.037034371819960846,0.0281810097847358,0.02742828962818003,-12.822171521044636,12.254613019591561,14.388699376118165
2017,0.033191891552511406,0.0368017651663405,0.029683739726027385,0.02910556751467709,-9.979091177609702,9.852422672712844,11.52788000126963
2018,0.046799162374429215,0.05119233463796476,0.04252740117416828,0.041781798434442255,-9.246044714100647,9.010448444951429,10.640596844475224
2019,0.04403981342465753,0.049799994129158504,0.03889486888454011,0.03805379843444226,-12.544446989194418,11.726233437950945,13.763601643226792
2020,0.028000269360730582,0.03549833072407044,0.020995127201565544,0.01981124266144813,-24.27044256038492,25.257577779267592,29.8167384536754
