date,year,avg_day_price_eur_kwh,fixed_mean_price_eur_kwh,continuous_mean_price_eur_kwh,sparse_mean_price_eur_kwh,fixed_savings_pct,continuous_savings_pct,sparse_savings_pct,fixed_hours,continuous_start_hour,continuous_hours,sparse_hours
2013-01-27,2013,0.036055833333333336,0.03664812499999999,0.035441875,0.035405624999999996,-1.6427069128896965,1.702798899854405,1.8033374165068234,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",20,"20,21,22,23,0,1,2,3,4,5,6,7,8,9,10,11","0,1,2,3,4,5,6,7,8,9,13,14,20,21,22,23"
2013-01-28,2013,0.039188333333333304,0.04108812499999996,0.037389374999999975,0.037019999999999956,-4.8478501254624895,4.590545655594771,5.533109343767321,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",13,"13,14,15,16,17,18,19,20,21,22,23,0,1,2,3,4","0,1,2,3,4,10,11,12,13,14,18,19,20,21,22,23"
2013-01-29,2013,0.03752541666666666,0.03959124999999999,0.03636874999999999,0.03595562499999999,-5.505157615394001,3.0823552925239572,4.183275779749283,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",21,"21,22,23,0,1,2,3,4,5,6,7,8,9,10,11,12","0,1,2,3,4,5,9,10,11,12,13,14,20,21,22,23"
2013-01-30,2013,0.03577291666666665,0.03737999999999997,0.034909374999999986,0.03467812499999999,-4.492458214431278,2.4139537592452265,3.060392522275905,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,11,12,13,14,15,19,20,21,22,23"
2013-01-31,2013,0.035520833333333314,0.03708937499999998,0.03458437499999999,0.034449374999999983,-4.4158357771261,2.636363636363621,3.0164222873900233,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",22,"22,23,0,1,2,3,4,5,6,7,8,9,10,11,12,13","0,1,2,3,4,5,9,10,11,12,13,14,20,21,22,23"
2013-02-01,2013,0.038481249999999974,0.04018624999999998,0.03733249999999996,0.036923124999999966,-4.430729251258747,2.9852200747117403,4.049049861945775,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",18,"18,19,20,21,22,23,0,1,2,3,4,5,6,7,8,9","0,1,2,3,4,5,6,7,13,14,15,19,20,21,22,23"
2013-02-02,2013,0.03632958333333332,0.03700062499999998,0.03582249999999998,0.03543437499999999,-1.8470943101925579,1.3957862623436055,2.4641304721817474,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",20,"20,21,22,23,0,1,2,3,4,5,6,7,8,9,10,11","1,2,3,4,5,6,7,8,13,14,15,16,20,21,22,23"
2013-02-03,2013,0.03581499999999999,0.03645687499999999,0.03534374999999999,0.035124375,-1.7921960072595289,1.3157894736842093,1.9283121597096005,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",23,"23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14","0,1,2,3,4,5,6,7,8,12,13,14,15,21,22,23"
2013-02-04,2013,0.03662083333333331,0.03778812499999998,0.035530624999999996,0.03549437499999999,-3.1875071111616826,2.9770167254522204,3.0760040960291013,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,13,14,15,16,18,19,20,21,22,23"
2013-02-05,2013,0.036577083333333316,0.038462499999999976,0.035355625,0.03519062499999999,-5.154639175257717,3.3394087828216152,3.7905109073303924,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",21,"21,22,23,0,1,2,3,4,5,6,7,8,9,10,11,12","0,1,2,3,4,5,6,10,11,12,13,14,15,21,22,23"
2013-02-06,2013,0.039244166666666656,0.041212499999999985,0.03792937499999998,0.03758812499999997,-5.015607415114763,3.3502856050793355,4.219841590045275,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",15,"15,16,17,18,19,20,21,22,23,0,1,2,3,4,5,6","0,1,2,3,4,5,6,12,13,14,15,19,20,21,22,23"
2013-02-07,2013,0.040867916666666664,0.043157499999999994,0.039618749999999994,0.038701875,-5.60239796906701,3.0565949247066326,5.300102974011807,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",15,"15,16,17,18,19,20,21,22,23,0,1,2,3,4,5,6","0,1,2,3,4,5,6,12,13,14,15,19,20,21,22,23"
2013-02-08,2013,0.03973083333333331,0.041209374999999965,0.03853812499999998,0.03840937499999998,-3.721396060993736,3.0019716005621184,3.3260272248673317,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,13,14,15,16,19,20,21,22,23"
2013-02-09,2013,0.03838999999999998,0.03958624999999997,0.03738937499999999,0.03719437499999999,-3.116045845272179,2.606473039854107,3.1144178171398607,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",20,"20,21,22,23,0,1,2,3,4,5,6,7,8,9,10,11","0,1,2,3,4,5,6,7,8,13,14,15,20,21,22,23"
2013-02-10,2013,0.03755749999999998,0.03817499999999998,0.03697374999999997,0.03686062499999998,-1.644145643346869,1.5542834320708465,1.855488251347933,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",23,"23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14","0,1,2,3,4,5,6,7,8,9,13,14,15,21,22,23"
2013-02-11,2013,0.041954999999999985,0.04423249999999999,0.04069374999999999,0.039428749999999985,-5.428435228220719,3.006197115957571,6.0213323799308816,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",15,"15,16,17,18,19,20,21,22,23,0,1,2,3,4,5,6","0,1,2,3,4,5,6,12,13,14,15,16,20,21,22,23"
2013-02-12,2013,0.04309124999999999,0.04580624999999998,0.040924999999999975,0.03983749999999999,-6.3005830650073715,5.027122675717265,7.550836886838977,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",15,"15,16,17,18,19,20,21,22,23,0,1,2,3,4,5,6","0,1,2,3,4,5,6,12,13,14,15,19,20,21,22,23"
2013-02-13,2013,0.044536666666666634,0.04800374999999997,0.04083937499999995,0.03980812499999996,-7.784784073048436,8.301680263453383,10.617188084724226,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",15,"15,16,17,18,19,20,21,22,23,0,1,2,3,4,5,6","0,1,2,3,4,5,6,12,13,14,15,19,20,21,22,23"
2013-02-14,2013,0.03992916666666665,0.04139374999999999,0.03891374999999998,0.03872437499999997,-3.6679536679537,2.5430449754774034,3.0173223416466928,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",15,"15,16,17,18,19,20,21,22,23,0,1,2,3,4,5,6","0,1,2,3,4,5,6,13,14,15,16,19,20,21,22,23"
2013-02-15,2013,0.040135416666666646,0.04169437499999998,0.03881562499999998,0.03867187499999998,-3.8842460420451594,3.288346742797822,3.6465092135997903,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",15,"15,16,17,18,19,20,21,22,23,0,1,2,3,4,5,6","0,1,2,3,4,5,6,13,14,15,16,19,20,21,22,23"
2013-02-16,2013,0.03833499999999999,0.03921437499999998,0.037701874999999996,0.03748062499999999,-2.293922003391144,1.6515586278857222,2.228707447502277,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",20,"20,21,22,23,0,1,2,3,4,5,6,7,8,9,10,11","0,1,2,3,4,5,6,7,8,13,14,15,16,21,22,23"
2013-02-17,2013,0.03764041666666667,0.03825375,0.0370025,0.036863125,-1.6294541549973995,1.694765157133848,2.065045330263363,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",23,"23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14","0,1,2,3,4,5,6,7,8,12,13,14,15,16,21,23"
2013-02-18,2013,0.03943416666666666,0.040698749999999985,0.03833812499999999,0.03828812499999999,-3.2068214957418304,2.7794213985334353,2.9062149996830167,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,13,14,15,16,19,20,21,22,23"
2013-02-19,2013,0.03856458333333332,0.04005687499999998,0.03773374999999999,0.037645624999999995,-3.8695910539678926,2.1543946842417925,2.38290746042891,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",20,"20,21,22,23,0,1,2,3,4,5,6,7,8,9,10,11","0,1,2,3,4,5,6,12,13,14,15,16,20,21,22,23"
2013-02-20,2013,0.039437916666666656,0.04092062499999999,0.03857812499999999,0.03835624999999999,-3.7596010607389236,2.1801143146929207,2.742707419889916,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",15,"15,16,17,18,19,20,21,22,23,0,1,2,3,4,5,6","0,1,2,3,4,5,6,13,14,15,16,19,20,21,22,23"
2013-02-21,2013,0.042548749999999975,0.04461749999999998,0.040398749999999976,0.040134999999999976,-4.862069978554017,5.053027409735892,5.67290460941861,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,13,14,15,16,19,20,21,22,23"
2013-02-22,2013,0.04250583333333332,0.044233124999999984,0.04061062499999998,0.04047812499999998,-4.063657929303819,4.458701746819087,4.770423667339785,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,13,14,15,16,19,20,21,22,23"
2013-02-23,2013,0.03816041666666667,0.038470625,0.037694375,0.037494374999999996,-0.8129060435660838,1.2212698586012993,1.7453731506251173,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,8,12,13,14,15,16,21,22,23"
2013-02-24,2013,0.037373749999999976,0.03761312499999998,0.036690624999999984,0.03644687499999998,-0.6404896484832459,1.8278203284390602,2.480016054048615,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","0,1,2,3,4,5,6,7,8,9,10,13,14,15,16,23"
2013-02-25,2013,0.03972416666666664,0.041004999999999965,0.038993749999999966,0.03886312499999996,-3.224317690742401,1.838721181480639,2.167551238750586,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,12,13,14,15,16,20,21,22,23"
2013-02-26,2013,0.04025291666666665,0.04146124999999999,0.03952562499999998,0.03945812499999998,-3.001852867804626,1.8068048899148215,1.9744946018404537,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,12,13,14,15,16,20,21,22,23"
2013-02-27,2013,0.040809999999999985,0.0419475,0.039886874999999974,0.03983874999999998,-2.7873070325900855,2.262006861063492,2.3799313893653693,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,12,13,14,15,16,20,21,22,23"
2013-02-28,2013,0.039871666666666646,0.04100749999999998,0.038956874999999995,0.038908749999999985,-2.848722986247552,2.2943401747272105,2.415039919742493,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,12,13,14,15,16,19,20,21,22,23"
2013-03-01,2013,0.03989958333333333,0.041463125,0.038970624999999995,0.038814375,-3.918691715661212,2.328240687559395,2.7198487870591728,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,12,13,14,15,16,20,21,22,23"
2013-03-02,2013,0.042139999999999976,0.04424062499999998,0.03970312499999996,0.03926249999999995,-4.984871855719039,5.782807308970147,6.828429046037085,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",16,"16,17,18,19,20,21,22,23,0,1,2,3,4,5,6,7","0,1,2,3,4,5,6,7,12,16,18,19,20,21,22,23"
2013-03-03,2013,0.038274583333333334,0.039195,0.03655875,0.03655875,-2.404772531815064,4.482957576285393,4.482957576285393,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15"
2013-03-04,2013,0.050057083333333315,0.04559999999999998,0.04087624999999998,0.04055874999999999,8.904001265222208,18.340727669244284,18.975003537627863,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",13,"13,14,15,16,17,18,19,20,21,22,23,0,1,2,3,4","0,1,2,3,4,12,13,14,15,16,18,19,20,21,22,23"
2013-03-05,2013,0.04074041666666664,0.04209499999999998,0.039982499999999976,0.03955187499999997,-3.324912811806475,1.8603557073749388,2.9173527516696196,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",22,"22,23,0,1,2,3,4,5,6,7,8,9,10,11,12,13","0,1,2,3,4,5,6,10,11,12,13,14,15,21,22,23"
2013-03-06,2013,0.041112916666666666,0.042504375,0.04028999999999999,0.039926249999999996,-3.384479735687279,2.001601281024836,2.886359720687949,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",13,"13,14,15,16,17,18,19,20,21,22,23,0,1,2,3,4","0,1,2,3,4,5,11,12,13,14,15,16,20,21,22,23"
2013-03-07,2013,0.041074999999999987,0.04265124999999999,0.04006249999999998,0.03969812499999998,-3.8374923919659203,2.46500304321365,3.3520998174071988,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,11,12,13,14,15,16,21,22,23"
2013-03-08,2013,0.040348749999999996,0.041345625,0.03960562499999999,0.03908249999999999,-2.470646550388801,1.8417547011989326,3.1382632671396355,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",13,"13,14,15,16,17,18,19,20,21,22,23,0,1,2,3,4","0,1,2,3,4,5,11,12,13,14,15,16,17,21,22,23"
